transaction_id,order_datetime_utc,ingested_at_utc,country,source_system,source_scenario,product_code,product_name,product_category,brand,sales_channel,quantity,unit_price,currency,discount_pct,gross_amount,net_amount
TXN-DE-3-000376,2026-08-27 04:48:49,2026-08-27 04:53:49,DE,SaaS Platform,D,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,Wholesale,3,10.5,EUR,0.0,31.5,31.5
TXN-DE-3-000377,2026-08-27 11:51:53,2026-08-27 11:57:53,DE,SaaS Platform,D,PUR-001,PureLife GlucoMonitor,Medical Device,PureLife,Pharmacy/B2B,12,85.0,EUR,0.2,1020.0,816.0
TXN-DE-3-000378,2026-08-27 08:49:22,2026-08-27 08:55:22,DE,SaaS Platform,D,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,Wholesale,7,32.0,EUR,0.0,224.0,224.0
TXN-DE-3-000379,2026-08-27 19:24:10,2026-08-27 19:29:10,DE,SaaS Platform,D,MED-001,Medora Cardio 10mg,Prescription,Medora,Pharmacy/B2B,10,43.0,EUR,0.15,430.0,365.5
TXN-DE-3-000380,2026-08-27 16:39:58,2026-08-27 16:41:58,DE,SaaS Platform,D,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,D2C,10,9.5,EUR,0.0,95.0,95.0
TXN-DE-3-000381,2026-08-27 11:49:36,2026-08-27 11:51:36,DE,SaaS Platform,D,MED-002,Medora Derm Cream,Prescription,Medora,E-commerce,3,26.0,EUR,0.0,78.0,78.0
TXN-DE-3-000382,2026-08-27 11:58:25,2026-08-27 12:01:25,DE,SaaS Platform,D,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,E-commerce,2,32.0,EUR,0.15,64.0,54.4
TXN-DE-3-000383,2026-08-27 10:06:04,2026-08-27 10:12:04,DE,SaaS Platform,D,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,Pharmacy/B2B,5,9.5,EUR,0.0,47.5,47.5
TXN-DE-3-000384,2026-08-27 15:53:13,2026-08-27 15:58:13,DE,SaaS Platform,D,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,Wholesale,8,9.5,EUR,0.0,76.0,76.0
TXN-DE-3-000385,2026-08-27 15:54:46,2026-08-27 15:56:46,DE,SaaS Platform,D,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,Pharmacy/B2B,5,32.0,EUR,0.0,160.0,160.0
TXN-DE-3-000386,2026-08-27 05:53:48,2026-08-27 05:59:48,DE,SaaS Platform,D,PUR-002,PureLife BP Monitor,Medical Device,PureLife,E-commerce,8,90.0,EUR,0.0,720.0,720.0
TXN-DE-3-000387,2026-08-27 00:09:14,2026-08-27 00:13:14,DE,SaaS Platform,D,PUR-002,PureLife BP Monitor,Medical Device,PureLife,Wholesale,7,90.0,EUR,0.2,630.0,504.0
TXN-DE-3-000388,2026-08-27 16:15:43,2026-08-27 16:18:43,DE,SaaS Platform,D,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,E-commerce,2,10.5,EUR,0.0,21.0,21.0
TXN-DE-3-000389,2026-08-27 02:02:53,2026-08-27 02:07:53,DE,SaaS Platform,D,MED-002,Medora Derm Cream,Prescription,Medora,E-commerce,4,26.0,EUR,0.0,104.0,104.0
TXN-DE-3-000390,2026-08-27 19:32:03,2026-08-27 19:37:03,DE,SaaS Platform,D,VIT-002,Vitalis Multivit,Supplement,Vitalis,E-commerce,4,17.0,EUR,0.05,68.0,64.6
TXN-DE-3-000391,2026-08-27 10:36:27,2026-08-27 10:42:27,DE,SaaS Platform,D,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,Pharmacy/B2B,11,10.5,EUR,0.0,115.5,115.5
TXN-DE-3-000392,2026-08-27 19:51:14,2026-08-27 19:55:14,DE,SaaS Platform,D,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,Pharmacy/B2B,8,10.5,EUR,0.15,84.0,71.4
TXN-DE-3-000393,2026-08-27 15:41:30,2026-08-27 15:42:30,DE,SaaS Platform,D,PUR-001,PureLife GlucoMonitor,Medical Device,PureLife,Pharmacy/B2B,8,85.0,EUR,0.1,680.0,612.0
TXN-DE-3-000394,2026-08-27 10:19:16,2026-08-27 10:23:16,DE,SaaS Platform,D,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,Pharmacy/B2B,4,32.0,EUR,0.0,128.0,128.0
TXN-DE-3-000395,2026-08-27 07:20:01,2026-08-27 07:21:01,DE,SaaS Platform,D,VIT-002,Vitalis Multivit,Supplement,Vitalis,D2C,7,17.0,EUR,0.0,119.0,119.0
TXN-DE-3-000396,2026-08-27 22:55:38,2026-08-27 22:57:38,DE,SaaS Platform,D,MED-002,Medora Derm Cream,Prescription,Medora,E-commerce,6,26.0,EUR,0.0,156.0,156.0
TXN-DE-3-000397,2026-08-27 14:33:08,2026-08-27 14:36:08,DE,SaaS Platform,D,DER-002,Dermacare LiftCream,Aesthetic,Dermacare,E-commerce,11,37.0,EUR,0.0,407.0,407.0
TXN-DE-3-000398,2026-08-27 22:59:18,2026-08-27 23:04:18,DE,SaaS Platform,D,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,Wholesale,7,10.5,EUR,0.0,73.5,73.5
TXN-DE-3-000399,2026-08-27 02:30:51,2026-08-27 02:36:51,DE,SaaS Platform,D,VIT-001,Vitalis C1000,Supplement,Vitalis,Pharmacy/B2B,4,21.0,EUR,0.15,84.0,71.4
TXN-DE-3-000400,2026-08-27 08:06:21,2026-08-27 08:07:21,DE,SaaS Platform,D,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,Wholesale,11,10.5,EUR,0.0,115.5,115.5
TXN-DE-3-000401,2026-08-27 13:06:52,2026-08-27 13:07:52,DE,SaaS Platform,D,PUR-002,PureLife BP Monitor,Medical Device,PureLife,D2C,10,90.0,EUR,0.0,900.0,900.0
TXN-DE-3-000402,2026-08-27 07:17:49,2026-08-27 07:21:49,DE,SaaS Platform,D,VIT-001,Vitalis C1000,Supplement,Vitalis,D2C,2,21.0,EUR,0.0,42.0,42.0
TXN-DE-3-000403,2026-08-27 08:14:03,2026-08-27 08:19:03,DE,SaaS Platform,D,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,E-commerce,10,32.0,EUR,0.1,320.0,288.0
TXN-DE-3-000404,2026-08-27 16:24:57,2026-08-27 16:27:57,DE,SaaS Platform,D,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,Wholesale,9,9.5,EUR,0.0,85.5,85.5
TXN-DE-3-000405,2026-08-27 06:59:44,2026-08-27 07:04:44,DE,SaaS Platform,D,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,Wholesale,4,10.5,EUR,0.0,42.0,42.0
TXN-DE-3-000406,2026-08-27 04:42:02,2026-08-27 04:45:02,DE,SaaS Platform,D,DER-002,Dermacare LiftCream,Aesthetic,Dermacare,E-commerce,4,37.0,EUR,0.0,148.0,148.0
TXN-DE-3-000407,2026-08-27 01:21:49,2026-08-27 01:24:49,DE,SaaS Platform,D,VIT-002,Vitalis Multivit,Supplement,Vitalis,E-commerce,10,17.0,EUR,0.2,170.0,136.0
TXN-DE-3-000408,2026-08-27 21:04:54,2026-08-27 21:10:54,DE,SaaS Platform,D,MED-001,Medora Cardio 10mg,Prescription,Medora,E-commerce,7,43.0,EUR,0.0,301.0,301.0
TXN-DE-3-000409,2026-08-27 22:05:15,2026-08-27 22:07:15,DE,SaaS Platform,D,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,Wholesale,6,32.0,EUR,0.0,192.0,192.0
TXN-DE-3-000410,2026-08-27 20:36:31,2026-08-27 20:38:31,DE,SaaS Platform,D,DER-002,Dermacare LiftCream,Aesthetic,Dermacare,E-commerce,1,37.0,EUR,0.0,37.0,37.0
TXN-DE-3-000411,2026-08-27 03:36:06,2026-08-27 03:40:06,DE,SaaS Platform,D,VIT-002,Vitalis Multivit,Supplement,Vitalis,Pharmacy/B2B,8,17.0,EUR,0.05,136.0,129.2
TXN-DE-3-000412,2026-08-27 04:45:52,2026-08-27 04:51:52,DE,SaaS Platform,D,VIT-001,Vitalis C1000,Supplement,Vitalis,Pharmacy/B2B,2,21.0,EUR,0.0,42.0,42.0
TXN-DE-3-000413,2026-08-27 22:56:07,2026-08-27 23:02:07,DE,SaaS Platform,D,VIT-002,Vitalis Multivit,Supplement,Vitalis,E-commerce,9,17.0,EUR,0.0,153.0,153.0
TXN-DE-3-000414,2026-08-27 03:07:17,2026-08-27 03:08:17,DE,SaaS Platform,D,MED-002,Medora Derm Cream,Prescription,Medora,Pharmacy/B2B,4,26.0,EUR,0.1,104.0,93.6
TXN-DE-3-000415,2026-08-27 16:49:19,2026-08-27 16:52:19,DE,SaaS Platform,D,DER-002,Dermacare LiftCream,Aesthetic,Dermacare,E-commerce,12,37.0,EUR,0.2,444.0,355.2
TXN-DE-3-000416,2026-08-27 21:46:03,2026-08-27 21:49:03,DE,SaaS Platform,D,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,D2C,7,32.0,EUR,0.15,224.0,190.4
TXN-DE-3-000417,2026-08-27 20:53:35,2026-08-27 20:59:35,DE,SaaS Platform,D,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,Wholesale,12,9.5,EUR,0.0,114.0,114.0
TXN-DE-3-000418,2026-08-27 08:59:00,2026-08-27 09:05:00,DE,SaaS Platform,D,MED-001,Medora Cardio 10mg,Prescription,Medora,Wholesale,3,43.0,EUR,0.0,129.0,129.0
TXN-DE-3-000419,2026-08-27 15:19:31,2026-08-27 15:20:31,DE,SaaS Platform,D,MED-001,Medora Cardio 10mg,Prescription,Medora,E-commerce,9,43.0,EUR,0.2,387.0,309.6
TXN-DE-3-000420,2026-08-27 08:47:47,2026-08-27 08:50:47,DE,SaaS Platform,D,PUR-002,PureLife BP Monitor,Medical Device,PureLife,Wholesale,11,90.0,EUR,0.0,990.0,990.0
TXN-DE-3-000421,2026-08-27 14:42:48,2026-08-27 14:48:48,DE,SaaS Platform,D,MED-002,Medora Derm Cream,Prescription,Medora,Wholesale,12,26.0,EUR,0.0,312.0,312.0
TXN-DE-3-000422,2026-08-27 20:09:35,2026-08-27 20:11:35,DE,SaaS Platform,D,MED-002,Medora Derm Cream,Prescription,Medora,E-commerce,4,26.0,EUR,0.0,104.0,104.0
TXN-DE-3-000423,2026-08-27 14:27:44,2026-08-27 14:32:44,DE,SaaS Platform,D,MED-002,Medora Derm Cream,Prescription,Medora,E-commerce,6,26.0,EUR,0.15,156.0,132.6
TXN-DE-3-000424,2026-08-27 18:28:14,2026-08-27 18:32:14,DE,SaaS Platform,D,PUR-001,PureLife GlucoMonitor,Medical Device,PureLife,Pharmacy/B2B,11,85.0,EUR,0.15,935.0,794.75
TXN-DE-3-000425,2026-08-27 03:04:49,2026-08-27 03:10:49,DE,SaaS Platform,D,MED-001,Medora Cardio 10mg,Prescription,Medora,E-commerce,6,43.0,EUR,0.0,258.0,258.0
TXN-DE-3-000426,2026-08-27 17:48:01,2026-08-27 17:49:01,DE,SaaS Platform,D,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,Pharmacy/B2B,3,32.0,EUR,0.0,96.0,96.0
TXN-DE-3-000427,2026-08-27 14:13:09,2026-08-27 14:14:09,DE,SaaS Platform,D,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,Pharmacy/B2B,5,32.0,EUR,0.15,160.0,136.0
TXN-DE-3-000428,2026-08-27 06:18:29,2026-08-27 06:21:29,DE,SaaS Platform,D,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,Wholesale,5,10.5,EUR,0.0,52.5,52.5
TXN-DE-3-000429,2026-08-27 10:47:29,2026-08-27 10:50:29,DE,SaaS Platform,D,PUR-001,PureLife GlucoMonitor,Medical Device,PureLife,E-commerce,4,85.0,EUR,0.0,340.0,340.0
TXN-DE-3-000430,2026-08-27 07:17:57,2026-08-27 07:23:57,DE,SaaS Platform,D,PUR-001,PureLife GlucoMonitor,Medical Device,PureLife,D2C,3,85.0,EUR,0.1,255.0,229.5
TXN-DE-3-000431,2026-08-27 16:58:22,2026-08-27 17:00:22,DE,SaaS Platform,D,VIT-002,Vitalis Multivit,Supplement,Vitalis,E-commerce,1,17.0,EUR,0.05,17.0,16.15
TXN-DE-3-000432,2026-08-27 16:13:21,2026-08-27 16:15:21,DE,SaaS Platform,D,DER-002,Dermacare LiftCream,Aesthetic,Dermacare,D2C,4,37.0,EUR,0.0,148.0,148.0
TXN-DE-3-000433,2026-08-27 18:11:04,2026-08-27 18:14:04,DE,SaaS Platform,D,DER-002,Dermacare LiftCream,Aesthetic,Dermacare,D2C,7,37.0,EUR,0.0,259.0,259.0
TXN-DE-3-000434,2026-08-27 00:25:10,2026-08-27 00:27:10,DE,SaaS Platform,D,VIT-002,Vitalis Multivit,Supplement,Vitalis,Pharmacy/B2B,6,17.0,EUR,0.2,102.0,81.6
TXN-DE-3-000435,2026-08-27 12:54:57,2026-08-27 13:00:57,DE,SaaS Platform,D,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,Pharmacy/B2B,3,9.5,EUR,0.0,28.5,28.5
TXN-DE-3-000436,2026-08-27 05:42:30,2026-08-27 05:45:30,DE,SaaS Platform,D,VIT-001,Vitalis C1000,Supplement,Vitalis,E-commerce,6,21.0,EUR,0.2,126.0,100.8
TXN-DE-3-000437,2026-08-27 23:14:43,2026-08-27 23:19:43,DE,SaaS Platform,D,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,Wholesale,2,9.5,EUR,0.0,19.0,19.0
TXN-DE-3-000438,2026-08-27 23:57:56,2026-08-28 00:01:56,DE,SaaS Platform,D,MED-001,Medora Cardio 10mg,Prescription,Medora,Pharmacy/B2B,5,43.0,EUR,0.0,215.0,215.0
TXN-DE-3-000439,2026-08-27 08:48:27,2026-08-27 08:50:27,DE,SaaS Platform,D,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,Wholesale,7,32.0,EUR,0.1,224.0,201.6
TXN-DE-3-000440,2026-08-27 04:04:26,2026-08-27 04:06:26,DE,SaaS Platform,D,VIT-002,Vitalis Multivit,Supplement,Vitalis,D2C,11,17.0,EUR,0.2,187.0,149.6
TXN-DE-3-000441,2026-08-27 16:16:56,2026-08-27 16:21:56,DE,SaaS Platform,D,MED-002,Medora Derm Cream,Prescription,Medora,Pharmacy/B2B,1,26.0,EUR,0.15,26.0,22.1
TXN-DE-3-000442,2026-08-27 06:50:06,2026-08-27 06:52:06,DE,SaaS Platform,D,MED-002,Medora Derm Cream,Prescription,Medora,Wholesale,8,26.0,EUR,0.15,208.0,176.8
TXN-DE-3-000443,2026-08-27 13:30:52,2026-08-27 13:36:52,DE,SaaS Platform,D,PUR-002,PureLife BP Monitor,Medical Device,PureLife,Pharmacy/B2B,7,90.0,EUR,0.0,630.0,630.0
TXN-DE-3-000444,2026-08-27 01:13:52,2026-08-27 01:17:52,DE,SaaS Platform,D,MED-001,Medora Cardio 10mg,Prescription,Medora,Wholesale,8,43.0,EUR,0.2,344.0,275.2
TXN-DE-3-000445,2026-08-27 20:56:01,2026-08-27 20:59:01,DE,SaaS Platform,D,MED-002,Medora Derm Cream,Prescription,Medora,D2C,4,26.0,EUR,0.15,104.0,88.4
TXN-DE-3-000446,2026-08-27 02:16:56,2026-08-27 02:20:56,DE,SaaS Platform,D,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,D2C,6,10.5,EUR,0.15,63.0,53.55
TXN-DE-3-000447,2026-08-27 17:57:47,2026-08-27 18:03:47,DE,SaaS Platform,D,DER-002,Dermacare LiftCream,Aesthetic,Dermacare,D2C,5,37.0,EUR,0.2,185.0,148.0
TXN-DE-3-000448,2026-08-27 10:01:18,2026-08-27 10:06:18,DE,SaaS Platform,D,MED-002,Medora Derm Cream,Prescription,Medora,Wholesale,1,26.0,EUR,0.15,26.0,22.1
TXN-DE-3-000449,2026-08-27 15:56:12,2026-08-27 15:57:12,DE,SaaS Platform,D,DER-002,Dermacare LiftCream,Aesthetic,Dermacare,E-commerce,12,37.0,EUR,0.0,444.0,444.0
TXN-DE-3-000450,2026-08-27 12:54:50,2026-08-27 12:58:50,DE,SaaS Platform,D,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,E-commerce,10,32.0,EUR,0.05,320.0,304.0
TXN-DE-3-000451,2026-08-27 06:31:27,2026-08-27 06:35:27,DE,SaaS Platform,D,PUR-002,PureLife BP Monitor,Medical Device,PureLife,D2C,5,90.0,EUR,0.15,450.0,382.5
TXN-DE-3-000452,2026-08-27 22:43:43,2026-08-27 22:45:43,DE,SaaS Platform,D,MED-001,Medora Cardio 10mg,Prescription,Medora,D2C,1,43.0,EUR,0.15,43.0,36.55
TXN-DE-3-000453,2026-08-27 15:37:33,2026-08-27 15:43:33,DE,SaaS Platform,D,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,Wholesale,2,9.5,EUR,0.0,19.0,19.0
TXN-DE-3-000454,2026-08-27 05:12:19,2026-08-27 05:16:19,DE,SaaS Platform,D,MED-001,Medora Cardio 10mg,Prescription,Medora,D2C,10,43.0,EUR,0.0,430.0,430.0
TXN-DE-3-000455,2026-08-27 20:48:41,2026-08-27 20:52:41,DE,SaaS Platform,D,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,Pharmacy/B2B,2,9.5,EUR,0.05,19.0,18.05
TXN-DE-3-000456,2026-08-27 17:20:14,2026-08-27 17:26:14,DE,SaaS Platform,D,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,D2C,10,9.5,EUR,0.0,95.0,95.0
TXN-DE-3-000457,2026-08-27 01:17:32,2026-08-27 01:18:32,DE,SaaS Platform,D,VIT-002,Vitalis Multivit,Supplement,Vitalis,Wholesale,2,17.0,EUR,0.05,34.0,32.3
TXN-DE-3-000458,2026-08-27 01:29:18,2026-08-27 01:33:18,DE,SaaS Platform,D,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,Pharmacy/B2B,2,10.5,EUR,0.2,21.0,16.8
TXN-DE-3-000459,2026-08-27 01:02:09,2026-08-27 01:03:09,DE,SaaS Platform,D,MED-001,Medora Cardio 10mg,Prescription,Medora,Pharmacy/B2B,3,43.0,EUR,0.15,129.0,109.65
TXN-DE-3-000460,2026-08-27 19:36:50,2026-08-27 19:38:50,DE,SaaS Platform,D,DER-002,Dermacare LiftCream,Aesthetic,Dermacare,Pharmacy/B2B,3,37.0,EUR,0.0,111.0,111.0
TXN-DE-3-000461,2026-08-27 14:51:13,2026-08-27 14:53:13,DE,SaaS Platform,D,MED-001,Medora Cardio 10mg,Prescription,Medora,E-commerce,12,43.0,EUR,0.1,516.0,464.4
TXN-DE-3-000462,2026-08-27 08:26:19,2026-08-27 08:29:19,DE,SaaS Platform,D,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,E-commerce,11,32.0,EUR,0.0,352.0,352.0
TXN-DE-3-000463,2026-08-27 10:51:26,2026-08-27 10:53:26,DE,SaaS Platform,D,PUR-001,PureLife GlucoMonitor,Medical Device,PureLife,D2C,1,85.0,EUR,0.0,85.0,85.0
TXN-DE-3-000464,2026-08-27 12:09:37,2026-08-27 12:12:37,DE,SaaS Platform,D,MED-002,Medora Derm Cream,Prescription,Medora,E-commerce,2,26.0,EUR,0.05,52.0,49.4
TXN-DE-3-000465,2026-08-27 11:33:43,2026-08-27 11:38:43,DE,SaaS Platform,D,DER-002,Dermacare LiftCream,Aesthetic,Dermacare,Pharmacy/B2B,3,37.0,EUR,0.0,111.0,111.0
TXN-DE-3-000466,2026-08-27 12:52:49,2026-08-27 12:53:49,DE,SaaS Platform,D,MED-002,Medora Derm Cream,Prescription,Medora,E-commerce,3,26.0,EUR,0.15,78.0,66.3
TXN-DE-3-000467,2026-08-27 07:26:00,2026-08-27 07:28:00,DE,SaaS Platform,D,DER-002,Dermacare LiftCream,Aesthetic,Dermacare,Pharmacy/B2B,12,37.0,EUR,0.0,444.0,444.0
TXN-DE-3-000468,2026-08-27 05:31:07,2026-08-27 05:32:07,DE,SaaS Platform,D,PUR-002,PureLife BP Monitor,Medical Device,PureLife,Pharmacy/B2B,5,90.0,EUR,0.2,450.0,360.0
TXN-DE-3-000469,2026-08-27 13:58:12,2026-08-27 14:02:12,DE,SaaS Platform,D,MED-002,Medora Derm Cream,Prescription,Medora,E-commerce,10,26.0,EUR,0.05,260.0,247.0
TXN-DE-3-000470,2026-08-27 08:50:22,2026-08-27 08:51:22,DE,SaaS Platform,D,MED-002,Medora Derm Cream,Prescription,Medora,D2C,7,26.0,EUR,0.1,182.0,163.8
TXN-DE-3-000471,2026-08-27 17:17:15,2026-08-27 17:18:15,DE,SaaS Platform,D,DER-002,Dermacare LiftCream,Aesthetic,Dermacare,Pharmacy/B2B,7,37.0,EUR,0.0,259.0,259.0
TXN-DE-3-000472,2026-08-27 15:12:29,2026-08-27 15:16:29,DE,SaaS Platform,D,PUR-001,PureLife GlucoMonitor,Medical Device,PureLife,E-commerce,2,85.0,EUR,0.0,170.0,170.0
TXN-DE-3-000473,2026-08-27 12:54:28,2026-08-27 13:00:28,DE,SaaS Platform,D,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,Wholesale,12,32.0,EUR,0.0,384.0,384.0
TXN-DE-3-000474,2026-08-27 16:26:04,2026-08-27 16:29:04,DE,SaaS Platform,D,MED-001,Medora Cardio 10mg,Prescription,Medora,E-commerce,7,43.0,EUR,0.0,301.0,301.0
TXN-DE-3-000475,2026-08-27 13:02:38,2026-08-27 13:07:38,DE,SaaS Platform,D,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,Pharmacy/B2B,9,32.0,EUR,0.15,288.0,244.8
TXN-DE-3-000476,2026-08-27 13:44:35,2026-08-27 13:45:35,DE,SaaS Platform,D,VIT-002,Vitalis Multivit,Supplement,Vitalis,D2C,8,17.0,EUR,0.0,136.0,136.0
TXN-DE-3-000477,2026-08-27 18:06:49,2026-08-27 18:10:49,DE,SaaS Platform,D,MED-002,Medora Derm Cream,Prescription,Medora,E-commerce,8,26.0,EUR,0.1,208.0,187.2
TXN-DE-3-000478,2026-08-27 19:56:03,2026-08-27 20:01:03,DE,SaaS Platform,D,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,Wholesale,5,32.0,EUR,0.0,160.0,160.0
TXN-DE-3-000479,2026-08-27 21:18:06,2026-08-27 21:21:06,DE,SaaS Platform,D,PUR-002,PureLife BP Monitor,Medical Device,PureLife,Wholesale,4,90.0,EUR,0.05,360.0,342.0
TXN-DE-3-000480,2026-08-27 20:14:05,2026-08-27 20:18:05,DE,SaaS Platform,D,VIT-001,Vitalis C1000,Supplement,Vitalis,Wholesale,6,21.0,EUR,0.15,126.0,107.1
TXN-DE-3-000481,2026-08-27 21:33:23,2026-08-27 21:34:23,DE,SaaS Platform,D,MED-002,Medora Derm Cream,Prescription,Medora,Wholesale,10,26.0,EUR,0.1,260.0,234.0
TXN-DE-3-000482,2026-08-27 14:12:29,2026-08-27 14:14:29,DE,SaaS Platform,D,PUR-002,PureLife BP Monitor,Medical Device,PureLife,Pharmacy/B2B,2,90.0,EUR,0.05,180.0,171.0
TXN-DE-3-000483,2026-08-27 21:44:18,2026-08-27 21:46:18,DE,SaaS Platform,D,VIT-002,Vitalis Multivit,Supplement,Vitalis,E-commerce,5,17.0,EUR,0.0,85.0,85.0
TXN-DE-3-000484,2026-08-27 06:38:40,2026-08-27 06:44:40,DE,SaaS Platform,D,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,Wholesale,3,10.5,EUR,0.05,31.5,29.92
TXN-DE-3-000485,2026-08-27 07:41:34,2026-08-27 07:46:34,DE,SaaS Platform,D,MED-001,Medora Cardio 10mg,Prescription,Medora,Wholesale,10,43.0,EUR,0.0,430.0,430.0
TXN-DE-3-000486,2026-08-27 16:37:15,2026-08-27 16:39:15,DE,SaaS Platform,D,VIT-001,Vitalis C1000,Supplement,Vitalis,Pharmacy/B2B,1,21.0,EUR,0.15,21.0,17.85
TXN-DE-3-000487,2026-08-27 19:08:31,2026-08-27 19:12:31,DE,SaaS Platform,D,VIT-002,Vitalis Multivit,Supplement,Vitalis,Wholesale,8,17.0,EUR,0.2,136.0,108.8
TXN-DE-3-000488,2026-08-27 10:51:09,2026-08-27 10:53:09,DE,SaaS Platform,D,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,D2C,4,9.5,EUR,0.2,38.0,30.4
TXN-DE-3-000489,2026-08-27 11:36:00,2026-08-27 11:40:00,DE,SaaS Platform,D,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,Pharmacy/B2B,8,9.5,EUR,0.1,76.0,68.4
TXN-DE-3-000490,2026-08-27 20:48:25,2026-08-27 20:51:25,DE,SaaS Platform,D,MED-001,Medora Cardio 10mg,Prescription,Medora,Wholesale,3,43.0,EUR,0.05,129.0,122.55
TXN-DE-3-000491,2026-08-27 20:54:46,2026-08-27 20:56:46,DE,SaaS Platform,D,MED-001,Medora Cardio 10mg,Prescription,Medora,D2C,8,43.0,EUR,0.1,344.0,309.6
TXN-DE-3-000492,2026-08-27 14:11:41,2026-08-27 14:14:41,DE,SaaS Platform,D,VIT-002,Vitalis Multivit,Supplement,Vitalis,Wholesale,4,17.0,EUR,0.0,68.0,68.0
TXN-DE-3-000493,2026-08-27 10:22:14,2026-08-27 10:28:14,DE,SaaS Platform,D,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,E-commerce,3,32.0,EUR,0.0,96.0,96.0
TXN-DE-3-000494,2026-08-27 14:38:32,2026-08-27 14:41:32,DE,SaaS Platform,D,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,E-commerce,9,9.5,EUR,0.05,85.5,81.22
TXN-DE-3-000495,2026-08-27 05:58:41,2026-08-27 06:00:41,DE,SaaS Platform,D,VIT-002,Vitalis Multivit,Supplement,Vitalis,Pharmacy/B2B,12,17.0,EUR,0.2,204.0,163.2
TXN-DE-3-000496,2026-08-27 22:51:58,2026-08-27 22:53:58,DE,SaaS Platform,D,MED-001,Medora Cardio 10mg,Prescription,Medora,D2C,1,43.0,EUR,0.0,43.0,43.0
TXN-DE-3-000497,2026-08-27 23:14:35,2026-08-27 23:17:35,DE,SaaS Platform,D,MED-002,Medora Derm Cream,Prescription,Medora,E-commerce,12,26.0,EUR,0.1,312.0,280.8
TXN-DE-3-000498,2026-08-27 09:23:21,2026-08-27 09:28:21,DE,SaaS Platform,D,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,E-commerce,6,32.0,EUR,0.2,192.0,153.6
TXN-DE-3-000499,2026-08-27 00:44:05,2026-08-27 00:47:05,DE,SaaS Platform,D,PUR-002,PureLife BP Monitor,Medical Device,PureLife,D2C,4,90.0,EUR,0.05,360.0,342.0
TXN-DE-3-000500,2026-08-27 23:37:34,2026-08-27 23:40:34,DE,SaaS Platform,D,MED-001,Medora Cardio 10mg,Prescription,Medora,E-commerce,6,43.0,EUR,0.0,258.0,258.0
TXN-DE-3-000501,2026-08-27 15:59:10,2026-08-27 16:00:10,DE,SaaS Platform,D,VIT-002,Vitalis Multivit,Supplement,Vitalis,E-commerce,1,17.0,EUR,0.0,17.0,17.0
TXN-DE-3-000502,2026-08-27 15:17:10,2026-08-27 15:23:10,DE,SaaS Platform,D,MED-002,Medora Derm Cream,Prescription,Medora,E-commerce,7,26.0,EUR,0.2,182.0,145.6
TXN-DE-3-000503,2026-08-27 05:06:15,2026-08-27 05:10:15,DE,SaaS Platform,D,VIT-002,Vitalis Multivit,Supplement,Vitalis,E-commerce,9,17.0,EUR,0.0,153.0,153.0
TXN-DE-3-000504,2026-08-27 06:46:25,2026-08-27 06:49:25,DE,SaaS Platform,D,PUR-001,PureLife GlucoMonitor,Medical Device,PureLife,Pharmacy/B2B,3,85.0,EUR,0.0,255.0,255.0
